( train_rajasthanimale_00914 " राजेस्थान में मानखे रो जिसो सरूप मिलै, उण माथै गीता रो वर्गीकरण लागू कोनी हुवै " )
( train_rajasthanimale_00915 " राजेस्थान रो मानखो अर अठा री संस्क्रिति, एक खास तरैह री है " )
( train_rajasthanimale_00916 " अठै मानखो अपणै आप मांय, रमियोड़ो, अर रीझियोड़ो है " )
( train_rajasthanimale_00917 " मनोवैज्ञानिक फ्रायड रे सब्दां मैं, राजेस्थान रे मानखै रो ऐहम, उण री वासना सूं, हर्यो भर्यो हुयोड़ो है " )
( train_rajasthanimale_00918 " गीता में बताया मानखै रा चारूं भेद, इणीज मोड़ सूं मुड़ियोड़ा हुवै, तो इण मानखै मातै लागू हो सकै " )
( train_rajasthanimale_00919 " राजेस्थान मैं फैल्योड़ी सारी री सारी विचारधारावां, अर सारा रा सारा पंथ " )
( train_rajasthanimale_00920 " इण चौखूंटै सूं रीझिया और झींझियोड़ा है " )
( train_rajasthanimale_00921 " राजेस्थान रै जन मानस मै जिको अदैत वेदान्त रो असर रियो है " )
( train_rajasthanimale_00922 " मीरा, कबीर, रैदास, नानीबाई रो मायरो, अर सीता माता री मूंदड़ी रो रूप रयो है " )
( train_rajasthanimale_00923 " उण सूं म्हारी थापना री सच्चाई पूरी तरै सूं लागू हुवै " )
( train_rajasthanimale_00924 " अठै रो मानखो आपरी खुद री बातां में हीज रीझ्योड़ो है, अर सारी दुनियां ने माया मानै है " )
( train_rajasthanimale_00925 " बो आपरे खुद रे ऐहैम नै, अर भिरमांड नै, एक ही चीज मान बैठ्यो है " )
( train_rajasthanimale_00926 " अठै री धरती माथै, मोटे तोर सूं आप्त धर्म रो असर कम पड़यो है " )
( train_rajasthanimale_00927 " अठै प्राकर्त धर्म एक दम अटपटै रूप सूं छायोड़ो है " )
( train_rajasthanimale_00928 " अठै, आवाज आई है " )
( train_rajasthanimale_00929 " म्हारा जूना जोसी, रामइयो मिलण कद होसी रे " )
( train_rajasthanimale_00930 " राजेस्थान रो मानखो घणै मान सूं भक्तिमार्गी है " )
( train_rajasthanimale_00931 " अठै जीवण रा साधन कम बढ़ियोड़ा हुवण सूं " )
( train_rajasthanimale_00932 " अठै रे मणखे पर, अंतर्भावां रो जोर घणो है " )
( train_rajasthanimale_00933 " ओ मानखो अपणै आप में रमियोड़ो होवण सूं मतलबियो है " )
( train_rajasthanimale_00934 " बो आप रे अंत में हिज हिजियोड़ो है " )
( train_rajasthanimale_00935 " रो मतलब ओ है, के बो आप तक हिज सीमित है " )
( train_rajasthanimale_00936 " इण वजै सूं बो आपसी सम्बंधां कानी ध्यान नहीं रे बराबर देवै है " )
( train_rajasthanimale_00937 " बिसेस कर उण सम्बंधां रै प्रति जिका उण नैं मिनख बणावणो चावै है " )
( train_rajasthanimale_00938 " इण कारण सूं बो कर्मकान्डी हूग्यो है " )
( train_rajasthanimale_00939 " उण रे कर्म अर बिचारां मैं, एकता नहीं रैहगी है " )
( train_rajasthanimale_00940 " उण व्यवहार नै, उण रा बिचार प्रभावित नहीं करै " )
( train_rajasthanimale_00941 " राजेस्थान में रैवेण वाळै समाज रो गठण सजातीय विवाह है " )
( train_rajasthanimale_00942 " अठै जाति विवाह सम्बंध, एक हीज जाति में हुवै है " )
( train_rajasthanimale_00943 " इण सम्बंद री वजै सूं मिनख मिनख रा सम्बंद आपस मं अकड़्योड़ा है " )
( train_rajasthanimale_00944 " अठै तक के पिता पुत्र रा सम्बंद भी, इण अकड़ सूं खाली नहीं है " )
( train_rajasthanimale_00945 " इसा ही अकड़योड़ा सम्बंद गरूआं अर छोरा रै बीच में बी है " )
( train_rajasthanimale_00946 " जठै जठै पिता, उळझण जिसी समानता भी मौजूद है " )
( train_rajasthanimale_00947 " फ्रायड रो कैणो है, के बाळक में, आ उळझण रैया करै " )
( train_rajasthanimale_00948 " अर अलग अलग देसां मैं इण रा रूप, अलग अलग हुया करै " )
( train_rajasthanimale_00949 " पिच्छम रा देसां मैं बाप रा बेटे सूं सम्बंद, इण तरह से हुवै कै " )
( train_rajasthanimale_00950 " उण सूं पिता रो प्रभाव बच्चे माथै घणो पड़ै " )
( train_rajasthanimale_00951 " पण राजेस्थान रे मानखा पर आ बात लागू कोनी हुवै " )
( train_rajasthanimale_00952 " अठै बाप री तुलना में बेटे पर मां रो प्रभाव ज्यादा रैया करै " )
( train_rajasthanimale_00953 " राजेस्थान में बच्चे रो भरण पोसण ज़्यादातर लुगायां रै बीच में हिज हुया करै, " )
( train_rajasthanimale_00954 " इण बात सूं मना नहीं कियो जा सकै " )
( train_rajasthanimale_00955 " के राजेस्थान में माणखै रो टाबर मोटो हुवै " )
( train_rajasthanimale_00956 " जित्तै अपणै आप पर रम्योड़ी स्तिती सूं बारै नहीं आ सकै " )
( train_rajasthanimale_00957 " बो उण में हीज रम्योड़ो रवै " )
( train_rajasthanimale_00958 " मोटो हुइयां पाछै इण रे रति रा कई रूप प्रकट हुवै " )
( train_rajasthanimale_00959 " मारवाड़ में रातीजगां नै, ईलूजी री जिकी आपसी अभिव्यक्ती हुई है, बा इण बजै सू ही हुई है " )
( train_rajasthanimale_00960 " पाली रे भरे बजार में ईलूजी जिण तरह सूं " )
( train_rajasthanimale_00961 " टांगां खोल्योड़ा बैठ्या है " )
( train_rajasthanimale_00962 " बो इण रम्योड़ी री ईस्तिति रो ही कारण है " )
( train_rajasthanimale_00963 " फ्रायड रे हिसाब सूं, राजेस्थान मैं " )
( train_rajasthanimale_00964 " टाबरां रै मायनैं आडिफल उळझण अणचीती निकल जावै " )
( train_rajasthanimale_00965 " उण सूं पिता रे प्रति टाबर अकड़्योड़ो भिन्न तरीकै सूं रवै " )
( train_rajasthanimale_00966 " उण में ध्वज भंग भय रो डर घणै मान सूं बण्योड़ो रवै " )
( train_rajasthanimale_00967 " राजेस्थान में रेवणवाळी लुगाई मानखी पर भी इणरो असर खूब पड़्यो है " )
( train_rajasthanimale_00968 " पड़दै रे नीचो जीको परिवर्तन आयो है, बो इण प्रभाव ने भरे पूरे रूप में प्रकट करै " )
( train_rajasthanimale_00969 " ओ प्रभाव उण परिवारां में भी मौजूद है, जीका परिवार पड़दो छोड़ चुक्या है " )
( train_rajasthanimale_00970 " बठे बी छोरियां इण प्रभाव सूं कोरी कोनी " )
( train_rajasthanimale_00971 " घड़ी घड़ी में बारो ध्यान, आपरै सरीर कानी जातो रवै है " )
( train_rajasthanimale_00972 " इण में फ्रायड री आ थापना ठीक लागै के ऐहैम मूळ रूप सूं " )
( train_rajasthanimale_00973 " सरीर सूं निर्धारित हुया करै, अर सरीर में कदेई कदेई " )
( train_rajasthanimale_00974 " वातावरण रा, बै भाग बी आ जावै " )
( train_rajasthanimale_00975 " जीका रो मानखे सूं नज़दीकी सम्बंद रैवै " )
( train_rajasthanimale_00976 " राजेस्थान रे मानखे रो स्वभाव, इण कारण सूं उग्र है " )
( train_rajasthanimale_00977 " वो बात बात में बिखर जावै " )
( train_rajasthanimale_00978 " इण वास्ते मनोविज्ञान री दृष्टि सूं, अठै मानखे रा " )
( train_rajasthanimale_00979 " जीका व्यवहार मिलै है, वे बिखरयोड़े मिनख रा व्यवहार है " )
( train_rajasthanimale_00980 " कौटिल्य रे अर्थसास्त्र में मानखे रो जिसो रूप दियो है, " )
( train_rajasthanimale_00981 " अठे रो मानखो उण सूं दूर नहीं जा सक्यो है " )
( train_rajasthanimale_00982 " राजेस्थान में सामन्तवाद लगभग बारा सताब्दियां तक रैयो " )
( train_rajasthanimale_00983 " उण रो असर भी अठै रे मानखे, अर उण री संस्क्रिति माथे पड़्यो है " )
( train_rajasthanimale_00984 " अखा तीज, लोहड़ी तीज, बड़ी तीज रो भेद बी, इण वजे सूं मिलै है " )
( train_rajasthanimale_00985 " संस्क्रिति रे अन्तर्व्यापक अर अन्तर्विरोधि री बात अठे नही भी करां " )
( train_rajasthanimale_00986 " तो भी मानखे में ऊंचता रो भाव, अर एक प्रकार रो घमंड घर कर्योड़ो है " )
( train_rajasthanimale_00987 " इस तरह सूं अठै रे मानखे में किणी तरह री, मिनख पणै री बात नहीं रैहगी है " )
( train_rajasthanimale_00988 " उण रो विध्वंस, हूग्यो है " )
( train_rajasthanimale_00989 " उण रे ज्ञान री उपलब्दी बिना मूल्यां रे हू रही है " )
( train_rajasthanimale_00990 " जीवण सूं अळगो रैहैर, वो आपरै ज्ञान रो सिरजण कर रेयो है " )
( train_rajasthanimale_00991 " वो कदेई कदेई ठेठ ग्यान री बात तो करै " )
( train_rajasthanimale_00992 " पण सही नतीजा माथे नाहीं पूगै " )
( train_rajasthanimale_00993 " आज रो मानखो एकाकी, अनासत्त्क, " )
( train_rajasthanimale_00994 " असम्पृत्त्क, निर्बळ, अर घबरायोड़ो है " )
( train_rajasthanimale_00995 " न तो आपरो भलो करण री स्तिती में है " )
( train_rajasthanimale_00996 " अर न बो आपसी सम्बंदां नैं ही ठीक तरै सूं चला सकै है " )
( train_rajasthanimale_00997 " उण रे वास्तै, खुद उण रो अस्तित्व बिना मतलब रो हूग्यो है " )
( train_rajasthanimale_00998 " उण में वो समरथ नहीं रह पायो है जठै " )
( train_rajasthanimale_00999 " वो नित बढ़तै ज्ञान नैं समझा सकै " )
( train_rajasthanimale_01000 " वो वै सारी मानखी योग्यतावां खोत्तो जा रयो है " )
( train_rajasthanimale_01001 " जिणां में उपयोग, विवेचन, पिछाण, परख " )
( train_rajasthanimale_01002 " आखी जगती में, विस्तार करण, अर मोल आंकणे री सगती हुया करै " )
( train_rajasthanimale_01003 " एक सब्द में वो आपरी खुद री इस्तिति समझण री अकल नही पा रेयो है " )
( train_rajasthanimale_01004 " उण रे वास्ते एक संकटमय प्राण री इस्तिति उत्पन्नय हूगी है " )
( train_rajasthanimale_01005 " इण वास्ते रे मानखा, तनैं अपने आपनै बदलनो है " )
( train_rajasthanimale_01006 " जियां पिच्छम रा लोग कैवे तने मिनखां रे " )
( train_rajasthanimale_01007 " सरस्वती देवता री तरियां, सांझ री बेळा, उठणो है " )
( train_rajasthanimale_01008 " थारे वास्ते मांझल रात, ढळगी है " )
( train_rajasthanimale_01009 " तू अबै हूँकारो देवण री स्तिति सूं आगै बढग्यो है " )
( train_rajasthanimale_01010 " तने जाण लेणो चाहीजै के, थाऊ बढ़िया चीज " )
( train_rajasthanimale_01011 " इण प्रक्रिति अर जगती में दूजी कांईं भी कोनी " )
( train_rajasthanimale_01012 " इण वास्ते, चेत मानखा चेत, " )
( train_rajasthanimale_01013 " जाग मानखा जाग, थारो मूळ निसरियो जाय " )
( train_rajasthanimale_01014 " प्रादेशिक समाचार " )
( train_rajasthanimale_01015 " आकाशवाणी जैपुर अजमेर " )
( train_rajasthanimale_01016 " केंन्द्र सरकार कानी सूं राष्ट्रीय खाद्दय सुरक्षा मिसन खातर, एक सो छत्तीस करोड़ रिप्यां जारी " )
( train_rajasthanimale_01017 " चैक भुगतान में होवण वाली धोखाघड़ी रोकबा खातर, भारतीय रिज़र्व बैंक कानी सूं नुवां दिशा निर्देश " )
( train_rajasthanimale_01018 " बाड़मेर मे चोबीस घंटा पीबा रो पाणी देबा री योजना परां काम जारी, प्रदेश में बिरखा री कमी सूं कई ठौरा माथे, खरीफ री बुवाई पर ठाडो असर " )
( train_rajasthanimale_01019 " केंन्द्र सरकार राजेस्थान सैती, सत्ताईस प्रदेशां नें राष्टीय खाद्य सुरक्षा मिसन रे तैत, आठारा सौ करोड़ रिपिया जारी करिया है " )
( train_rajasthanimale_01020 " राजेस्थान नें एक सौ पैंतीस करोड़ पिचाणवे लाख रिपिया जारी करीज्या है " )
( train_rajasthanimale_01021 " इ रकम सूं प्रदेश में दलहन री उपज में बढ़ोतरी रा जतन तेज करया जावेला, मिशन चावल, अर दलहन री उपज बढ़ाबा परां, आपरो धान लगायो है " )
( train_rajasthanimale_01022 " अर बी रो जोर बैठे री दरकार रे मुजब, खेती री तकनीक ने बढ़ावो देबा परां है " )
( train_rajasthanimale_01023 " केंन्द्र सरकार सड़क सुरक्षा खातर प्रदेशां नें, वण रे बठै चाल री गाडियां री तादाद रे मुजब मदद देवली " )
( train_rajasthanimale_01024 " या रकम सड़क सुरक्षा कोष में दी जावेली " )
( train_rajasthanimale_01025 " जठै सूं दरकार रे मुजब बिनै काम में लियो जा सकेलो " )
( train_rajasthanimale_01026 " सड़क परिवहन अर राजमार्ग मंत्रालय ई मदद री रकम ने तय करबा खातर, प्रदेश सरकारां सूं गाड़ियां री तादाद, अर सड़क सुरक्षा खातर मौजूद तंत्र री, जाणकारी मांगी है " )
( train_rajasthanimale_01027 " मंत्रालय प्रदेश अर ज़िला सड़क सुरक्षा परिसदां री सिफारिस रे मुजब या मदद देसी " )
( train_rajasthanimale_01028 " या रकम प्रदेशां कानी सूं मोटर वाहन कानून रे तैत, जमा रकम री आदी होवेली, अर ईसूं सड़क हादसां रां आकड़ां री प्रबंधन प्रणाली रौ बी विकास करीयो जावेलो " )
( train_rajasthanimale_01029 " इ रे साथे ही प्रदेशां ने सड़क सुरक्षा कोस सूं, एम्बूलेसां अर क्रेनां खरीदबा साथे ही, चालक प्रसिक्षण संस्थान खोलबा खातर भी कहयौ है " )
( train_rajasthanimale_01030 " भारतीय रिजर्व बैंक चैक भुगताण में होवण वाली धोखाघड़ी रोकबा खातर, कुछेक नुवां दिशा निर्देश जारी करया है " )
( train_rajasthanimale_01031 " इरे तैत पांच लाख या बीसूं बेसी री रकम रो चैक, क्लीयर करण वाला बैंक सूं कैईज्यो है, के बणा चैक किलीयर करबा सूं पैली, चैक जारी करण वाला पगस सूं, इ बारी में जांच पड़ताल कर लें " )
( train_rajasthanimale_01032 " इ खातर बैंक कानी सूं एसएमएस संदेस री मार्फत सूचना भेजी जावेली, अर जे पन्द्रा मिनट मांय बी सूं जुड़िया पगस रो जवाब नी आवेलो, तो चैक रो भुगतान कर दियो जावेलो " )
( train_rajasthanimale_01033 " बाड़मेर में शैहरी आधारभूत विकास अर विनियोजन कार्यक्रम रे तैत, उनतीस करोड़ रिपिया री लागत सूं, पाइप लाईन बिछाबा अर टंकियां बणाबा रो काम करीयो जा रियो है " )
( train_rajasthanimale_01034 " म्हारा बाड़मेर खबरनवीस रे मुजब, इ पूरी होवण परां, बाड़मेर में चौबीस घण्टा पीबा मिल सकेलो " )
( train_rajasthanimale_01035 " दिल्ली हाई कोर्ट रा न्यायाधीश, श्री वी. के. शाली री अध्यकस्ता में बण्यौ, न्यायाधिकरण, गृह मंत्रालय कानीं सूं, सीमी ने गैर कानूनी संगठन घोषित करया जावण ने, सही बतायौ है " )
( train_rajasthanimale_01036 " न्यायाधीकरण, एक अगस्त ने इ बारा मांय, आपरो फैसलो सूणायो " )
( train_rajasthanimale_01037 " आपने ध्यान होवेलो, के सत्ताईस दिसम्बर दो हज़ार एक नै, सीमी ने पैली दफा गैर कानूनी संगठन घोषित करीज्यो हो " )
( train_rajasthanimale_01038 " राज्यस्थान लोक सेवा आयोग री वर्ष दो हज़ार छे में वही, तीसरा दर्जा रां शिक्षका री भर्ती में, नोकरी नी लाग्यां, चार सो बासट अभ्यर्थियां ने राहत देता थका मुख्यमंत्री, अशोक गेहलोत नुवां, पंदारी मुंजरी दी है " )
( train_rajasthanimale_01039 " इ रो फायदो वण अभ्यर्थियां ने मिलसी, जिका जीवाजी विश्वविद्यालय सूं बीएड परीक्षा दी ही, अर तय तारीख तांई परीक्षा रो नतीजो घोषित नी होवण सूं, वण नै नी चूंणीज्यो हो " )
( train_rajasthanimale_01040 " प्रदेश में अदालतां मं पक्षकारां खातर आराम खातर जगा बणाबा री योजना में, सरकार गंभीरता सूं विचार कर री है " )
( train_rajasthanimale_01041 " विधि न्याय अर नगरीय विकास मंत्री शांति धारीवाल, आज बूंदी में अभिभाषक परिषद् रा सपथ ग्रहण जलसा में, या बात कैइ " )
( train_rajasthanimale_01042 " श्री धारीवाल नगरीय आधारभूत विकास परियोजना रे तैत, मांगळी नदीं सूं बूंदी शहर खातर, पाणी देवण वाली पाइप लाइन योजना रो बी, लोकार्पण करयो " )
( train_rajasthanimale_01043 " इ मोके वण कयो के बूंदी में पिबा रा पाणी री योजना खातर, अबै तांई सोळा करोड़ तेईस लाख रिपिया खर्च करया जा चुक्या है " )
( train_rajasthanimale_01044 " ब्रिटेन रा सांसद डेब जार्विस, आज जयपुर अर अजमेर जिला रुपनगढ़ में, न्यारी न्यारी स्वास्थ्य योजनावां रो जायज़ो लियो " )
( train_rajasthanimale_01045 " वणां मुख्यमंत्री निशुल्क दवा योजना अर जननी सुरक्षा योजना ने घणी काम री बताता थकां, कयो के इ सूं संस्थागत प्रसव बढ़सी अर टाबर अर मां री मौत री दर में कमी आसी " )
( train_rajasthanimale_01046 " स्री जार्विस टाबरां में कुपोषण दूर करबा री दरकार जताई " )
( train_rajasthanimale_01047 " इ सूं पैली ब्रिटिश सांसद स्वास्थ्य मंत्री, एमादुदीन ऐहमद खान सूं मिल्या, अर निशुल्क दवा वितरण केंन्द्र बी देख्या " )
( train_rajasthanimale_01048 " वेदयांता समूह री हिन्दुस्थान जिंक कंपनी, प्रदेश में उदयपुर, चित्तौड़गढ़, अर राजसमन्द ज़िलां में क्लाउड सीडिंग तकनीक री मार्फत, खास बिरखा करावेली " )
( train_rajasthanimale_01049 " इ खातर कंपनी कानीं सूं उदयपुर रा महाराणा प्रताप हवाई अड्डा परां खास विमान मंगाईज्यो है " )
( train_rajasthanimale_01050 " इ खातर प्रशासन अर इ मामलां सूं जुड़्या महकमा सूं मंजूरी ले लीजी है " )
( train_rajasthanimale_01051 " जीयां ही बादल मंडेला, यो विमान उड़ान भरर, नमी रा बादळा परां सादा नमक रो छिड़काव करसी, जिसूं नमक बादळां में नमी रा कण सोखर, वण ने छोटी बूंदा में बदळ देसी " )
( train_rajasthanimale_01052 " म्हारा उदयपुर खबरनवीस बतायो, कै ई परां कईं पन्द्रा सूं बीस करोड़ रिपिया खर्च होवण रो अंदाजो है " )
( train_rajasthanimale_01053 " प्रदेश में मानसुन री हलचल नी हावण सूं हालत चिंता जोगी बणगी है " )
( train_rajasthanimale_01054 " मौसम महकमों कुछेक जगह बिरखा री आस जताई है " )
( train_rajasthanimale_01055 " पण लारला चौबीस घंटां में कोटा ज़िलां रा पीपलदां, बारां ज़िला रा शाहबाद, अर उदयपुर ज़िला रा सलूंबर में, अर डूंगरपुर, बांसवाड़ा, अर उदयपुर ज़िला में, लसाड़िया में दो मिलीमीटर बिरखा ने छोड़र, प्रदेश भर में सूखो रियो " )
( train_rajasthanimale_01056 " इ बरस अब तांइ प्रदेस रां, सात सौ चौबीस मं सूं उन्नीस बांद इ भर सक्या है, अर छे जिला, धौलपुर, करौली, बारां, झालावाड़, डूंगरपुर अर बांसवाड़ा में ही सामान्य बिरखा व्ही है " )
( train_rajasthanimale_01057 " प्रदेश में कमज़ोर मानसून रे चालतां, खरीफ री बुवाई परां भी असर पड़्यो है, अर एक सौ पचास लाख हेक्टेयर में बुवाई रां लगस रे मुकाबले, सत्तर लाख हेक्टयेर में ई बुवाई व्ही है " )
( train_rajasthanimale_01058 " प्रदेश सरकार सूखा री हालत देखता थकां आज बीकानेर, भीलवाड़ा अर जैसलमेर ज़िला रा, साठ गांवां में राहत रा काम, पंन्द्रा अगस्त तांई राखबा रो फौसलो करयो है " )
( train_rajasthanimale_01059 " काले राजस्थान रे जोधपुर ज़िले में मूसलाधार बिरखा सूं अठे रे तापमान में खासी गिरावट आई है " )
( train_rajasthanimale_01060 " अबै जिला सूं मिली दूजी खबरां रो सार " )
( train_rajasthanimale_01061 " धौलपुर मे आज बैंक ओफ बड़ौदा री शाखा सूं दो जणां कानीं सूं, एक ग्राहक रा दो लाख रिपिया चुराबा री खबर है " )
( train_rajasthanimale_01062 " टोंक जिलां में बनथली रे कन्नै रोडवेज़ बस अर मोटर साईकिल री भिडंत में, एक युवक री मौत व्हेगी, अर एक युवती गंभीर तौर सूं घायल व्हेगी " )
( train_rajasthanimale_01063 " रंगा री शिमला मिर्च उगावण मांय सफलता हासिल कीनी है " )
( train_rajasthanimale_01064 " इण री सिचाई सारु भी अनूठी तकनीक अपनाई है " )
( train_rajasthanimale_01065 " एक रपट, बी सी जितेन्द्र सिंह पूनियां " )
( train_rajasthanimale_01066 " लंदन ओलम्पिक मांय राजस्थान री एथलीट, कृष्ना पूनियां, औरतां री चक्का फेंक होड रा फाइनल मांय पूग गी है " )
( train_rajasthanimale_01067 " फाइनल मुकाबलो आज रात बारा बज्या होवैलो " )
( train_rajasthanimale_01068 " भारत कानी सूं पदक री मजबूत दावेदार पूनियां, क्वालिफाईंग मुकाबला मांय आठवां स्थान माथे री है " )
( train_rajasthanimale_01069 " कौमनवेल्थ खेलां री स्वर्ण पदक विजेता पूनियां, त्रेसट दशमलव चौवन मीटर चक्को फेंकर, आपरां ग्रुप मांय, पचवां स्थान माथै रही " )
( train_rajasthanimale_01070 " इण रे साथ ही वे, औलम्पिक स्पर्धा रा फाइनल मांय जगह बनावण वाळी, छठी भारतीय खिलाड़ी बणगी है " )
( train_rajasthanimale_01071 " पणघट री सांझ " )
( train_rajasthanimale_01072 " धरती आखै दिन कुम्हार रे तवै री ज्यूं तैताई है " )
( train_rajasthanimale_01073 " दसूं दिसा रे बिल में सूं निकळ निकळ आग री लपटां, आकास रे कण कण में, अणसुहाती आंच भरदी है " )
( train_rajasthanimale_01074 " प्रचंड लूआं, तवै सी तपती धरती री सपाट छाती पर, उन्मत्त आंधै क्रोध सैं हज़ार हजार राकसियां री ज्यूं, हा हा हूं हूं करती भागी है " )
( train_rajasthanimale_01075 " रस्ते री रुकावट नहीं दिसा रो ज्ञान नहीं, घड़ी पळक ठैरबा री फुरसत भी नहीं, बस ऊंचा नीचा टीबड़ां पर, गिरती पड़ती, अर अपणी हज़ार हजार मूठ्यां सैं, बाळूरेत रा मोटा मोटा टीबां नैं आकास में उछाळ उछाळ र, नास रो महारास रचायो है वा " )
( train_rajasthanimale_01076 " जीवण रो खो जठै बी दिखाई दियो है, आपरी लाल लाल जीभां सै बीनें चाट चाट र, बै अपणै प्रबल अट्ठास सूं, अग जग रो कूणो कूणो गुंजायो है " )
( train_rajasthanimale_01077 " जिंका रै जींव हैं, अर भाग र प्राण छिपावण नै आसरो है, बै आळै दिवाळै अर कूणै कोठै में प्राण छिपायां, हांफ हांफ र दिन बितायो है " )
( train_rajasthanimale_01078 " खैंखार करती आंधि घरां रै बंद किवाड़ां नैं, जोर जोर से भड़ भड़ाय र, भीतर वाळां नैं बारे आबो समझायो है, अर पछै निरास होय र, छाती पर मुक्का मार मार र, पाछी फिरी है " )
( train_rajasthanimale_01079 " आंखै दिन सिस्टि री छाती पर संघार रो तांडव नाच हुयो है " )
( train_rajasthanimale_01080 " आकास सै आगे आकास से आग बरसी है, अर धरती सै लपटां उठ उठ र ऊपर गई है " )
( train_rajasthanimale_01081 " पण अब दिन रो तीसरो पैहर बेगो बेगो ढळ रयो है " )
( train_rajasthanimale_01082 " लूआं, जिकी आंखें दिन उन्मत्त री ज्यूं भागती फिरी है, अब थकावट से चकनाचूर होयर, टीबा री ढळती छाया तळै जा लेटी है " )
( train_rajasthanimale_01083 " बारी गरम गरम निसास अठै ताई आ री है " )
( train_rajasthanimale_01084 " चिड़ी कमेड़ी आळा दिवाळा छोड अर, नीचै आ उतरी है " )
( train_rajasthanimale_01085 " म्हारे घर रे सामे जिको घेर घुमेर नीम है, वो लूआं री ऊधम पर आंखें दिन क्रोध में फुफकार फुफकार र, अब सुनु सुनु सो, निर्भर आकास कानी सिर उठाय र, तपती बैरागी री ज्यूं चुपचाप ऊभो है " )
( train_rajasthanimale_01086 " बीरी छायां बाई बगल में कूंवै री ऊंची जगत में चूमती हुई, म्हारे फळसै तांई लांबी लेटी पड़ी है " )
( train_rajasthanimale_01087 " मैं हुक्को लेयर, फळसै आगे नीम री छाया तळे आ बैठयो हूँ " )
( train_rajasthanimale_01088 " प्रक्कति गुम सुम पड़ी है, जाणे कांई नई बीनणी लांबी बीमारू सयूं ऊठ र, अबार अबार इ बारै आई है, और आस पास नें देखर " )
( train_rajasthanimale_01089 " चुपचाप सूनी सूनी सी उदासीन सि खड़ी है " )
( train_rajasthanimale_01090 " कूवै रा ऊंचा ऊंचा मरवां पर कबूतरां री गुटरुं सुरु हो चुकी है " )
( train_rajasthanimale_01091 " चिड़िया चहकबा लाग्गी है " )
( train_rajasthanimale_01092 " जीवण अर चेतना रो संगीत आरंभ हो गयो है, अर मैं अपणी खाट पर चित्त पड़यो, निर्भर आकास कानी ताकतो ताकतो " )
( train_rajasthanimale_01093 " कल्पनावां रै ऊंचै सूं ऊंचै आकास में जा पूच्यो हूँ " )
( train_rajasthanimale_01094 " पण मेरी आंख मुंदैली नहीं " )
( train_rajasthanimale_01095 " पड़यो पड़यो देखूं ले के बोरियो चड़स रै मोटी लाव उठायां आवै है पाछै पाछै कीळियो, आपरा बळदं नैं, टिचकारी देत्तो आय रियो है " )
( train_rajasthanimale_01096 " बळदां रै कंठां में पड़ी पीतळ री छोटी छोटी घंटियां री, सुरीली टुन टुन में, जिन्दगी रो जादू भरेड़ो आतम विसरामी संगीत है " )
( train_rajasthanimale_01097 " थोड़ी देर पाछै बारियो जाणै तो कोई चीज ठरकावेलो, पण ठक ठक री आवाज गांव पर सू गूंजती छितिज रे दरवाजे पर, टकराय टकराय र पाछी लोटेली, अर पछै गूंजेली, कीलिये री ऊंडी आवाज " )
( train_rajasthanimale_01098 " सो, काळियै री गूं में सगति रो सुर अर पोरस री ललकार है " )
( train_rajasthanimale_01099 " सुण र घर घर मैं पणिहारियां री, कड़ी नेवरी रो झमाको गूंज उठैलो " )
( train_rajasthanimale_01100 " रोजीनां री तरियां आज भी पणिहारियां आवेली " )
( train_rajasthanimale_01101 " नई बीनणियां जोबन री नई रोसनी लेयर आवेली " )
( train_rajasthanimale_01102 " पगां मैं घेरघुमेर घाघरां रे नीचे टखणां तांई, पड़या चांदी रा आंवळा, नेवरी अर टणकां री मीठी मीठी टणकार उठैली, अर पग आंगळियां रे बिछिया री छ्म्मक छ्म्मक सैं, नीमगट्टे पर बैठया गांव रा जवान, रसिया चिमक चिमक पड़ैला " )
( train_rajasthanimale_01103 " नई बहुआं रे साथे आवेली, पुराणी पौढ़ी बहुआं, जिंका रे जोबन रो आतंक घटग्यो है, पण घर मेर, घर बारै जिंक रो अखंड राज है " )
( train_rajasthanimale_01104 " रुप रे जोबन री कमी नै बै, आछा गैणां अर कपड़ां सैं पूरी करै है " )
( train_rajasthanimale_01105 " नई बीनणियां रो घूंघटो नाक रे ऊपर ऊपर पड़यो सावे है " )
( train_rajasthanimale_01106 " बार बार खींचणे पर भी निगोड़ो पाछयो ऊपर चढ़ जावे है " )
( train_rajasthanimale_01107 " बै घूंघटां में चमकती आंख्यां मैं एक तीखी चमक है जिकी सीधी हिवड़ां नैं पार कर लेवै है " )
( train_rajasthanimale_01108 " बड़ी बहुआं रो रुप रो बाज़ार अब उठग्यो है " )
( train_rajasthanimale_01109 " रूप री कमी पूरी करबा नैं बै आज, पळकां नीची गिरार, सीळ संकोच रो आदर्श जमावै है " )
( train_rajasthanimale_01110 " चढ़ती जवानी री आ बहू बेटियां रै साथै, एक आध सासू भी आ जावेली " )
( train_rajasthanimale_01111 " झुकेड़ी कमर नैं मटकी रे भार सैं और भी झुकार वा चालै है " )
( train_rajasthanimale_01112 " सूखेड़े होठां पर ममता री मुस्कान बिखेरती बूढ़ी ज़िंदगी, नई चपळ छोकरी सैं, मटकी उंचावण री बीनती करैली, पण रोजीनां री ज्यूं निरास होयर, कोई सी बहू कनां सैं मटकी ऊंच रै, बड़बड़ाती चली जावेली " )
